X,Y,buildingfootprintarea,percentbuilt,distToBuilding,terrain,HorticultureZone,Area,Temparea,Valley,distToTree,distToWalkway,distToRoad,distToPath,distToCourtTrack,distToCarpark,id,gridarea,roadarea,percentroad,patharea,percentpath,walkwayarea,percentwalkway,courttrackarea,percentcourttrack,carparkarea,percentcarpark,numtrees
21446.2099957243,30590.1196598945,364.48175,91.12054,0,21.5022,Zone 4,,,Valley,27.3064863261899,39.9647636362236,39.6678827787809,54.9894430710857,116.052578054358,17.0395058349306,"2172",399.99957,,,,,,,,,,,"0"
21446.2095340578,30570.216177928,68.56773,17.14195,4.47104,19.26462,Zone 4,,,,27.7175389641527,27.4646345720577,37.1229896684717,44.0215569364167,101.766145511365,0.444652112332062,"2173",399.99957,,,,,,,,,154.94928889768,38.7373638670861,"0"
21446.2090724555,30550.3126959898,111.16298,27.79077,2.60821,18.63912,Zone 4,,,,22.1079841862663,17.9337536013211,24.5548122260453,32.0204919110904,89.6481626864473,0,"2174",399.99957,,,,,,,,,156.296072651404,39.0740601674656,"0"
21446.2086109175,30530.4092140799,235.07935,58.7699,0,18.09112,Zone 4,,,Valley,10.0001359523006,7.35685766178092,12.4983234673388,19.9927180908282,80.6816891998771,8.07852041034075,"2175",399.99957,1.59610998432741,0.399027925036872,,,26.0104208266912,6.50261219698092,,,16.2203809496045,4.0550995966332,"1"
21446.2081494438,30510.5057321983,,,13.62122,17.43389,Zone 4,,,,6.30170118567561,4.3139058152047,0,15.7389783563425,75.9906182770549,26.2692772402024,"2176",399.99957,230.261617676766,57.5654663020679,,,51.421819662508,12.8554687352559,,,,,"4"
21446.2076880343,30490.6022503451,158.29531,39.57387,1.42918,15.87694,Zone 4,,Temparea,,6.26953797696415,6.38189215251435,0,29.1112669229311,76.366945412331,45.9040797811759,"2177",399.99957,86.6805751825113,21.6701670910574,,,33.6773125983908,8.41933720038518,,,,,"2"
21446.2072266892,30470.6987685201,397.31805,99.32962,0,15.32228,Zone 4,,Temparea,Valley,20.9412108810706,25.0873419780377,15.014613019069,44.1642280567733,81.7359713922855,65.7007711534207,"2178",399.99957,,,,,,,,,,,"0"
21446.2067654082,30450.7952867235,170.35536,42.58889,0,15.49767,Zone 4,,Temparea,Valley,30.9507241146571,44.032260362818,10.9866682847352,59.8674874626819,89.157856695843,85.5470355542292,"2179",399.99957,5.72283656306473,1.43071067878016,,,,,,,,,"0"
21446.2062785703,30429.7860559688,123.58164,30.89544,0.73588,15.20072,Zone 4,,Temparea,Valley,15.4204074187244,62.4016838865376,2.16068509302655,78.4171238940346,97.0262832376546,106.519036792224,"2180",399.99957,163.246960001839,40.8117838731275,,,,,,,,,"0"
21466.2656448499,31589.7163235067,,,28.0127,16.38473,Zone 2,,,,10.0846071083632,48.9065133645444,34.8448187509755,153.985155167142,237.886731349135,33.7926514165197,"2195",399.99958,,,,,,,,,,,"0"
21466.2651813764,31569.8128401774,20.45206,5.11302,9.19496,17.0363,Zone 2,,,,9.97855307543642,31.668890058987,26.4798574122458,154.780330649222,225.00253805634,30.0248480614639,"2196",399.99958,,,,,,,,,,,"3"
21466.264717967,31549.9093568765,287.44011,71.8601,0,17.28627,Zone 2,,,Valley,16.6393242605402,18.2883487867408,18.1668913686162,155.073387256497,213.200573729833,28.6734471379656,"2197",399.99958,,,,,,,,,,,"0"
21466.2642546216,31530.0058736042,152.53616,38.13408,3.13738,17.06478,Zone 2,,,Valley,0.962892707496875,9.94838965905909,9.70786876886522,150.772789237408,202.669989069421,36.2021443038896,"2198",399.99958,4.91357984233959,1.22839625040096,,,5.15980510447311,1.28995263056854,,,,,"8"
21466.2637913403,31510.1023903603,59.22035,14.8051,5.1725,17.1489,Zone 2,,,,20.6503043543805,4.7896360790655,1.61915482169211,145.368254929883,193.600010179092,47.1789499781094,"2199",399.99958,128.072215381016,32.018087464246,,,10.6871655621591,2.67179419592368,,,,,"0"
21466.263328123,31490.198907145,,,21.2712,17.64331,Zone 2,,,,28.0202070569046,5.43810511786852,0,128.325319169546,185.251657998052,40.4879816885993,"2200",399.99958,133.042423780848,33.2606408688849,,,16.245573177709,4.0613975588947,,,,,"0"
21466.2628649699,31470.2954239582,,,27.56024,19.39212,Zone 2,,,,15.3282460693005,17.3645886277834,11.0042720800883,108.735428127507,178.413058153987,20.5846193874198,"2201",399.99958,6.31831741867726,1.57958101322938,,,,,,,,,"0"
21466.2624018808,31450.3919407999,,,38.57796,23.29856,Zone 2,,,,4.59744329465347,0,17.7568283822377,89.2843570518561,173.598845499433,0.68125711496451,"2202",399.99958,,,,,30.3644794580465,7.59112783519585,,,168.043764835255,42.0109853203484,"1"
21466.2619388557,31430.48845767,,,53.30298,25.16941,Zone 2,,,,1.90107072894915,16.5318857321558,18.2309764937796,70.087779168859,170.980104995454,4.63455086997743,"2203",399.99958,,,,,,,,,60.1887249821919,15.0471970451049,"1"
21466.2614758948,31410.5849745687,,,56.27089,26.62183,Zone 2,,,,9.6339686786875,7.03092910266902,8.34698305203252,51.4295809474685,170.657934925662,12.222706979308,"2204",399.99958,36.7913040458139,9.19783566918093,,,20.9216933841137,5.2304288379787,,,0.000610572462817196,0.000152643275979739,"2"
21466.2610129979,31390.6814914958,,,49.4447,28.16395,Zone 2,,,,7.03034484595774,0,1.13141631130341,34.0506059582155,172.645192524345,17.7448069229347,"2205",399.99958,89.1089357833877,22.2772573369671,,,28.1836477277296,7.04591933014769,,,,,"3"
21466.2605501651,31370.7780084515,,,49.9676,29.52375,Zone 1,,,,8.10330277343844,1.15340879454715,0,21.0207374214562,176.864048203447,17.0133824178447,"2206",399.99958,109.659227571726,27.414835678509,,,70.958799818169,17.7397185812468,,,,,"2"
21466.2600616888,31349.76877638,,,52.09131,30.84161,Zone 1,,,,4.42019286264804,6.52812662898295,0,23.3121645663113,183.567109310849,17.9681086332712,"2207",399.99958,196.494920172406,49.1237816230722,,,38.7619799450262,9.69050516128696,,,,,"4"
21466.2595989877,31329.8652933942,,,50.49427,32.05197,Zone 2,,,,13.5487492983035,9.36140891882571,0,29.1643223492668,191.83332287326,23.018507545378,"2208",399.99958,223.259159704372,55.8148485316841,,,14.4544886590559,3.61362595907123,,,,,"0"
21466.2591363507,31309.9618104368,,,56.44322,33.20939,Zone 2,,,,7.48340169552778,17.2776466606187,9.9586757585126,33.0862844655476,201.731160693007,28.9332480762638,"2209",399.99958,11.0117232035117,2.75293369145829,,,,,,,,,"1"
21466.2586737777,31290.0583275079,,,43.27066,34.04889,Zone 2,,,,12.5790960937352,7.37660354988099,0,14.7437825400271,213.03332111935,35.5423714710109,"2210",399.99958,279.036979521433,69.7593181276422,,,26.6356704945704,6.65892461551344,,,,,"0"
21466.2582112688,31270.1548446075,,,27.76057,33.33494,Zone 2,,,,0.591354512509351,10.7250606221354,12.2844365751856,0,225.528773993496,44.3033725993648,"2211",399.99958,0.0280436561406858,0.00701092139663891,100.228960979359,25.0572665549697,4.23248668275186,1.05812278171689,,,,,"5"
21466.257748824,31250.2513617355,,,15.99448,35.24054,Zone 2,,,,2.66491351827889,21.6647521769891,25.4375239245492,10.5693091396032,239.030452383752,58.775970536489,"2212",399.99958,,,13.2885269418182,3.32213522369653,,,,,,,"11"
21466.2572864432,31230.347878892,90.04381,22.51098,4.38331,37.62418,Zone 2,,,Valley,9.46223443140657,30.7006137241616,32.6513301289309,1.18590398829746,251.546226844215,75.7544576533429,"2213",399.99958,,,68.3306559833559,17.082681932655,,,,,,,"3"
21466.2568241265,31210.4443960769,361.85497,90.46384,0,41.21468,Zone 2,,,Valley,23.2514758541912,43.639635693345,30.1874299960516,15.2956573082346,252.987124813109,86.8235329311759,"2214",399.99958,,,,,,,,,,,"0"
21466.2563618739,31190.5409132903,257.30534,64.3264,0,41.33915,Zone 2,,,Valley,41.4197586314006,60.4507123839454,21.6529051260501,35.198603241307,254.605668447249,98.6608802719718,"2215",399.99958,,,,,,,,,,,"0"
21466.2558996854,31170.6374305322,24.77443,6.19361,7.85718,47.37964,Zone 2,Vegetated Ridge,,,55.7787024875185,73.3695077695264,27.6498224028468,55.1019369816045,256.532844548864,112.791444540718,"2216",399.99958,,,,,,,,,,,"0"
21466.2554375609,31150.7339478024,,,25.8775,58.39272,Zone 2,Vegetated Ridge,,,50.5429915396609,86.3272655015274,38.9852369440381,75.0053497830253,259.87261797662,128.460686063585,"2217",399.99958,,,,,,,,,,,"0"
21466.2549498323,31129.724716063,,,31.76402,70.08514,Zone 2,Vegetated Ridge,,,29.6831500658591,65.767197326474,21.1730993501128,96.0145391639255,264.978895159288,146.123042901268,"2218",399.99958,,,,,,,,,,,"0"
21466.2544878396,31109.8212333917,,,13.50411,76.28031,Zone 2,Vegetated Ridge,,,10.4866341991933,46.6572032065093,2.43026131206147,115.91799587128,271.232562676519,163.587262783753,"2219",399.99958,124.062620174811,31.0156876101746,,,,,,,,,"1"
21466.2540259109,31089.9177507489,115.13399,28.78353,0,76.02036,Zone 2,,,Valley,8.04531165135618,28.0016364609057,9.41848034219812,115.905279286587,278.769956126134,181.554230602925,"2220",399.99958,19.4719411691788,4.86799040368461,,,,,,,,,"5"
21466.2535640462,31070.0142681344,,,16.8108,72.53726,Zone 2,Vegetated Ridge,,,7.33704454424328,11.3494943175823,3.79534279958837,115.815040663043,287.490123350302,199.88842382093,"2221",399.99958,91.3263866409796,22.8316206334466,,,4.09270328069884,1.02317689451045,,,,,"3"
21466.2531022457,31050.1107855484,,,22.34738,69.58794,Zone 2,,,,21.1605085572302,2.62708109803299,4.85547477197985,119.098743801142,297.289002165812,218.497419950385,"2222",399.99958,74.2733343282338,18.5683530788292,,,18.0547853019471,4.51370106487289,,,,,"0"
21466.2526405092,31030.2073029908,,,35.40491,64.58954,Zone 2,Vegetated Ridge,,,37.2965698400576,17.8307528151758,20.3862952090336,115.771480114906,308.063674894683,216.090952797632,"2223",399.99958,,,,,,,,,,,"0"
21466.2521788368,31010.3038204617,,,52.34124,59.33649,Zone 2,Vegetated Ridge,,,51.9401303453514,33.3832974140702,36.6065525776884,104.603249838813,318.809567637053,196.48790070435,"2224",399.99958,,,,,,,,,,,"0"
21466.2517172284,30990.4003379609,,,69.41954,53.82936,Zone 2,Vegetated Ridge,,,62.7016784309307,49.680935942055,51.2618529247218,96.2961130737917,329.062793420006,176.884848627861,"2225",399.99958,,,,,,,,,,,"0"
21466.2512556841,30970.4968554885,,,67.78175,48.47778,Zone 2,Vegetated Ridge,,,49.1078421767321,35.4210110884879,36.8790393828825,91.6315456241799,340.172604415496,157.282325627447,"2226",399.99958,,,,,,,,,,,"0"
21466.2507942039,30950.5933730446,,,49.4403,43.75054,Zone 2,Vegetated Ridge,,,30.8065770332195,22.9382483746338,24.5847036697131,91.1703688405083,352.057916766297,137.732650329412,"2227",399.99958,,,,,,,,,,,"0"
21466.2503327878,30930.689890629,,,33.08053,39.77171,Zone 2,Vegetated Ridge,,,11.7012403184225,12.7720325412633,14.3571792919962,85.963208046649,364.642907375255,118.301027928478,"2228",399.99958,,,,,1.08598384126923,0.271496245388365,,,,,"0"
21466.2498714357,30910.7864082418,,,20.65096,37.2865,Zone 2,Vegetated Ridge,,,2.6847798838547,4.05231526960447,4.99211957850361,68.5944867324724,377.857671902012,99.0569567366888,"2229",399.99958,133.840212607814,33.4600882850463,,,58.4350362842624,14.6087744102787,,,,,"4"
21466.2493845225,30889.7771768639,,,21.995,36.02684,Zone 4,,,,9.94372836060566,3.53120251958569,0,52.2603248720651,384.171564051105,79.0986227670865,"2230",399.99958,216.220200133854,54.0551067913258,,,49.5935285528668,12.3983951565316,,,,,"1"
21466.2489233021,30869.8736945351,,,34.72196,34.72112,Zone 4,Vegetated Ridge,,,1.66887719137128,3.85656315363072,5.31818602445912,40.9122560090612,367.353624745612,60.846943622941,"2231",399.99958,74.7157160162066,18.6789486169477,,,33.0144027692314,8.25360935859767,,,,,"2"
21466.2484621458,30849.9702122346,,,43.72118,32.87582,Zone 4,Vegetated Ridge,,,8.44373011383043,12.704577496277,14.1676075819769,32.6962580222093,350.858771961157,43.7227110791733,"2232",399.99958,,,,,0.180738001657113,0.0451845478580536,,,,,"2"
21466.2480010536,30830.0667299626,,,40.82267,28.81643,Zone 4,Vegetated Ridge,,,5.58938060648095,21.5509564501627,23.0428697243109,31.8089984766196,334.734771673424,27.8997808320778,"2233",399.99958,,,,,,,,,,,"1"
21466.2475400254,30810.1632477188,,,23.67564,26.4178,Zone 4,Vegetated Ridge,,,3.02463418562354,20.2439352140828,28.1675186563531,15.8291223101368,319.037856884805,17.5613500985338,"2234",399.99958,,,,,,,,,,,"3"
21466.2470790614,30790.2597655035,,,15.80615,26.95495,Zone 4,,,,7.15337804161903,29.6086603162835,37.5280745224163,1.5674959025563,303.090903864615,19.7693078777531,"2235",399.99958,,,48.0678839017448,12.016983593269,,,,,,,"2"
21466.2466181613,30770.3562833166,,,21.19087,28.88924,Zone 4,,,,7.24594828411322,45.9756891038546,53.0622356330212,21.3518771246797,284.625957409461,22.9860323400095,"2236",399.99958,,,,,,,,,,,"2"
21466.2461573254,30750.4528011579,0.56203,0.14051,12.66058,32.6848,Zone 4,,,,17.1207775250466,64.3673241021928,67.832198465276,29.4421515472748,266.163604563905,31.7439557750537,"2237",399.99958,,,,,,,,,,,"0"
21466.2456965535,30730.5493190277,108.87339,27.21838,4.1303,36.50762,Zone 4,,,,20.3856701621693,82.7866957216676,72.8134427667737,35.502995482247,247.72245354356,40.4768880412542,"2238",399.99958,,,,,,,,,,,"0"
21466.2452358457,30710.6458369258,230.44808,57.61208,2.5253,38.91151,Zone 4,,,Valley,6.43867860252254,74.2613741360095,77.6623200081367,27.1241181009841,229.487395600849,49.2636479999829,"2239",399.99958,,,,,,,,,,,"2"
21466.244775202,30690.7423548522,306.23565,76.55899,0,37.51905,Zone 4,,,Valley,15.3242521212801,69.2364330247288,67.4709472730325,25.0583987988426,211.553333021718,58.0273187123771,"2240",399.99958,,,,,,,,,,,"0"
21466.2442890365,30669.7331238053,175.193,43.7983,0,34.33031,Zone 4,,,Valley,33.0588690047328,62.3617492901752,54.6125820541397,34.1865542744329,193.04217218423,51.7525908046673,"2241",399.99958,,,,,,,,,,,"0"
21466.2438285244,30649.82964179,242.71031,60.67764,0,30.19422,Zone 4,,,Valley,40.7839985557297,57.8227693895556,45.9389694679006,16.6678936793529,176.023405154409,33.7331745290262,"2242",399.99958,,,,,,,,,,,"0"
21466.2433680765,30629.9261598031,303.9595,75.98995,0,25.34712,Zone 4,,,Valley,35.807096045447,52.6097727896217,41.2954033628922,12.3019758385431,159.673088826288,15.7507075870077,"2243",399.99958,,,,,,,,,,,"0"
21466.2429076926,30610.0226778445,384.93298,96.23335,0,21.63447,Zone 4,,,Valley,37.0003263690253,36.4177050969685,45.0085532786562,27.7794826529731,144.218752725417,8.4343034314981,"2244",399.99958,,,,,,,,,10.3613675766509,2.59034461402456,"0"
21466.2424473728,30590.1191959142,271.46797,67.86706,0,19.80843,Zone 4,,,Valley,28.5346568205207,23.9786980642792,33.6170294556039,40.043034675961,129.980380003433,8.65451317818873,"2245",399.99958,,,,,,,,,16.5820807901267,4.14552455033244,"0"
21466.241987117,30570.2157140122,,,12.33691,19.34075,Zone 4,,,,16.5811020208787,11.9814999513103,21.6305852542935,28.0388928044429,117.401222039689,0,"2246",399.99958,,,,,2.68177609314886,0.670444727254177,,,374.098231513876,93.5246560793579,"0"
21466.2415269254,30550.3122321385,,,20.62526,19.27939,Zone 4,,,,9.68432155079326,1.61292541465438,8.97794856898726,16.0427232630696,107.067697677973,0,"2247",399.99958,23.0901876545085,5.77255297480775,,,38.6073326188525,9.65184328914857,,,245.62548532563,61.4064358081652,"1"
21466.2410667978,30530.4087502932,,,12.87429,18.978,Zone 4,,,,5.82942294574568,6.23624605181494,0,4.03179779509168,99.6806602675311,9.03051023000114,"2248",399.99958,180.022762722202,45.0057379365753,49.0636594125585,12.2659277323637,38.4341388613746,9.6085448043157,,,5.01256426168065,1.25314238121966,"3"
21466.2406067342,30510.5052684762,,,22.94308,18.81138,Zone 4,,,,3.32961448807529,16.9634728739946,7.1481477044935,0.952522439550843,95.9232681310839,28.7247303027503,"2249",399.99958,115.373937453145,28.8435146489766,60.6070397725476,15.1517758525016,,,,,,,"3"
21466.2401467348,30490.6017866875,13.45663,3.36416,10.11836,18.58334,Zone 4,,Temparea,,6.77077162981971,0,3.65336998859544,16.0054826655232,96.2216706124432,47.75882000196,"2250",399.99958,198.161878057991,49.5405215320455,,,33.6913955577106,8.42285773342827,,,,,"4"
21466.2396867994,30470.6983049271,245.62077,61.40526,0,17.99043,Zone 4,,Temparea,Valley,14.5116591059308,18.6971981253944,2.55272015695732,32.9252618715336,100.539761325853,67.0097879613761,"2251",399.99958,88.527302392917,22.1318488366705,,,,,,,,,"0"
21466.2392269281,30450.794823195,137.64271,34.41071,2.61981,16.4193,Zone 4,,Temparea,Valley,17.6558935720303,33.4621421868836,9.2114674472664,49.7051878701729,107.745457069956,78.5503835570704,"2252",399.99958,21.2534336208087,5.31336398423435,,,,,,,,,"0"
21466.2387415779,30429.7855925085,227.13036,56.78265,0,16.00837,Zone 4,,Temparea,Valley,10.4005550809477,49.6877912231676,9.90743489997945,67.858813091632,115.579670743151,93.8231149490987,"2253",399.99958,21.0218154147316,5.25545937191525,,,,,,,,,"1"
21466.2382818383,30409.8821108345,1.54577,0.38644,9.05713,14.66357,Zone 4,,Temparea,,5.25564223665048,67.5376572161108,0,86.2020656295704,123.748324033174,110.050614770039,"2254",399.99958,101.473663149534,25.3684424242479,,,,,,,,,"3"
21486.2975632751,31569.8123744494,,,15.43338,16.07492,Zone 2,,,,18.2664001278618,46.1152026509763,44.6571650519453,174.716235597561,241.015920579755,49.0554788263414,"2269",399.99958,,,,,,,,,,,"0"
21486.2971012861,31549.9088912129,245.38912,61.34734,0,17.27311,Zone 2,,,Valley,13.6511489324994,36.241756773442,36.2899526546967,175.070480761038,230.036990559605,48.2401822084983,"2270",399.99958,,,,,,,,,,,"0"
21486.296639361,31530.0054080049,399.99958,100,0,17.34106,Zone 2,,,Valley,13.2803698241185,28.2225076222122,28.3598295745062,169.794991730221,220.312635587789,54.301299192079,"2271",399.99958,,,,,,,,,,,"0"
21486.2961774998,31510.1019248254,219.52747,54.88193,0,17.15224,Zone 2,,,Valley,25.4493987893607,19.8796783043014,20.2411666939983,152.123895854802,211.719104253603,60.5550641337689,"2272",399.99958,,,,,,,,,,,"0"
21486.2957157024,31490.1984416745,,,17.29914,16.82355,Zone 2,,,,24.3350539608824,6.22731355752583,2.0214086854706,133.061595842294,203.840083752255,40.6603954935737,"2273",399.99958,84.5549748068282,21.1387658974112,,,10.8324392482866,2.70811265558994,,,,,"0"
21486.2952539689,31470.294958552,,,26.56475,17.72571,Zone 2,,,,6.48212645937275,12.5331989215291,0.678864321865287,114.286456682091,197.645700164554,20.7826133104589,"2274",399.99958,161.196710523476,40.2992199450498,,,,,,,,,"1"
